Ensembl_ID	UniProt	Gene_symbol	CHR	start_pos	end_pos
ENSG00000274504	Q8NBN7	RDH13	HSCHR19LRC_LRC_T_CTG3_1	962689	981582
ENSG00000165118		QNG1	9	83938311	83956986
ENSG00000138152	Q32M84	BTBD16	10	122271296	122338159
ENSG00000276490			10	94688154	94853073
ENSG00000225899		FRG2B	10	133623895	133626795
ENSG00000274669	Q8NHL6	LILRB1	HSCHR19LRC_COX1_CTG3_1	523316	543942
ENSG00000159884	Q8WV48	CCDC107	9	35658290	35661511
ENSG00000225899	Q96QU4	FRG2B	10	133623895	133626795
ENSG00000274669		LILRB1	HSCHR19LRC_COX1_CTG3_1	523316	543942
ENSG00000159884		CCDC107	9	35658290	35661511
ENSG00000100968	Q14934	NFATC4	14	24365673	24379604
ENSG00000229544	Q9UD57	NKX1-2	10	124445243	124450035
ENSG00000215183	Q1L6U9	MSMP	9	35752990	35756613
ENSG00000133112	P13693	TPT1	13	45333471	45341284
ENSG00000285645			9	35812960	35828732
ENSG00000133112		TPT1	13	45333471	45341284
ENSG00000279389		GARRE1	HSCHR19_1_CTG3_1	109451	155864
ENSG00000204930	A6H8Z2	FAM221B	9	35816391	35828747
ENSG00000204930		FAM221B	9	35816391	35828747
ENSG00000164190	Q6KC79	NIPBL	5	36876769	37066413
ENSG00000196196	Q6UXD1	HRCT1	9	35906202	35907136
ENSG00000278889	Q9NQN1	OR2S2	9	35957108	35958154
ENSG00000164190		NIPBL	5	36876769	37066413
ENSG00000168487	P13497	BMP1	8	22165140	22212326
ENSG00000134042	Q9BYG7	MRO	18	50795120	50825449
ENSG00000262860	Q8ND56	LSM14A	HSCHR19_1_CTG3_1	20188	77063
ENSG00000278555		LILRB4	HSCHR19LRC_COX1_CTG3_1	568518	576762
ENSG00000262860		LSM14A	HSCHR19_1_CTG3_1	20188	77063
ENSG00000134042		MRO	18	50795120	50825449
ENSG00000100968		NFATC4	14	24365673	24379604
ENSG00000261893	P49760	CLK2	HSCHR1_2_CTG31	67891	83514
ENSG00000134061	Q99467	CD180	5	67179613	67196799
ENSG00000156313	Q92834	RPGR	X	38269163	38327544
ENSG00000171843	P42568	MLLT3	9	20341669	20622499
ENSG00000275037			HSCHR19KIR_FH15_B_HAP_CTG3_1	71689	86302
ENSG00000261893		CLK2	HSCHR1_2_CTG31	67891	83514
ENSG00000171843		MLLT3	9	20341669	20622499
ENSG00000120008	Q9BZH6	WDR11	10	120851305	120909524
ENSG00000186479	Q6MZT1	RGS7BP	5	64506015	64612319
ENSG00000272602	Q8IYB9	ZNF595	4	53286	88208
ENSG00000276177		KIR2DL5A	HSCHR19KIR_FH15_B_HAP_CTG3_1	60105	69601
ENSG00000272602		ZNF595	4	53286	88208
ENSG00000278723		KIR3DL3	HSCHR19LRC_COX1_CTG3_1	630167	642181
ENSG00000152669	P22674	CCNO	5	55231152	55233608
ENSG00000278086			HSCHR19KIR_FH15_B_HAP_CTG3_1	43860	58264
ENSG00000156313		RPGR	X	38269163	38327544
ENSG00000275306		KIR2DS1	HSCHR19KIR_FH15_B_HAP_CTG3_1	26965	41413
ENSG00000211667	A0A075B6K2	IGLV3-12	22	22771824	22772582
ENSG00000182154	Q8IXM3	MRPL41	9	137551879	137552555
ENSG00000211668	P01706	IGLV2-11	22	22792491	22793007
ENSG00000211681		IGLJ5	22	22914272	22914309
ENSG00000163132	P28360	MSX1	4	4859665	4863936
ENSG00000140479		PCSK6	15	101289784	101525202
ENSG00000160310	P55345	PRMT2	21	46635595	46665698
ENSG00000262785	P30613	PKLR	HSCHR1_2_CTG31	94862	106457
ENSG00000120008		WDR11	10	120851305	120909524
ENSG00000215612		HMX1	4	8846076	8871839
ENSG00000262785		PKLR	HSCHR1_2_CTG31	94862	106457
ENSG00000215612	Q9NP08	HMX1	4	8846076	8871839
ENSG00000126970	Q9NQZ6	ZC4H2	X	64915802	65034713
ENSG00000137090	Q9Y5R6	DMRT1	9	841690	969090
ENSG00000170289		CNGB3	8	86553977	86743675
ENSG00000137090		DMRT1	9	841690	969090
ENSG00000126970		ZC4H2	X	64915802	65034713
ENSG00000186766	Q6ZQN5	FOXI2	10	127737185	127741183
ENSG00000129472	Q8WUD1	RAB2B	14	21459020	21476960
ENSG00000265818		EEF1E1-BLOC1S5	6	8015726	8102530
ENSG00000129472		RAB2B	14	21459020	21476960
ENSG00000188938		FAM120AOS	9	93431441	93453581
ENSG00000282019		GPI	HSCHR19_2_CTG3_1	8674	30733
ENSG00000155269		GPR78	4	8558725	8619761
ENSG00000154478	Q8NDV2	GPR26	10	123666355	123697399
ENSG00000188938	Q5T036	FAM120AOS	9	93431441	93453581
ENSG00000196900	Q6ZNM6	SPMIP10	5	126631705	126636284
ENSG00000259040		BLOC1S5-TXNDC5	6	7881522	8064364
ENSG00000155269	Q96P69	GPR78	4	8558725	8619761
ENSG00000263290	O14828	SCAMP3	HSCHR1_2_CTG31	61002	67453
ENSG00000254636	P0C7Q2	ARMS2	10	122454653	122457352
ENSG00000112273	Q5TGJ6	HDGFL1	6	22569566	22571666
ENSG00000254536			10	133380017	133420271
ENSG00000164379	Q9C009	FOXQ1	6	1312098	1314758
ENSG00000274952	P43628	KIR2DL3	HSCHR19LRC_COX1_CTG3_1	644160	658712
ENSG00000278403		KIR3DL2	HSCHR19KIR_FH15_B_HAP_CTG3_1	8297	25091
ENSG00000164199		ADGRV1	5	90529344	91164437
ENSG00000170289	Q9NQW8	CNGB3	8	86553977	86743675
ENSG00000145990	Q9NXC2	GFOD1	6	13357830	13487662
ENSG00000145990		GFOD1	6	13357830	13487662
ENSG00000136897	Q8N5N7	MRPL50	9	101387633	101398618
ENSG00000278738	P43626	KIR2DL1	HSCHR19LRC_COX1_CTG3_1	675469	689985
ENSG00000188386	Q96LZ3	PPP3R2	9	101591604	101595021
ENSG00000188386		PPP3R2	9	101591604	101595021
ENSG00000250312	Q3SXZ3	ZNF718	4	124501	202303
ENSG00000250312		ZNF718	4	124501	202303
ENSG00000185737	P56975	NRG3	10	81875194	82987179
ENSG00000120160	Q9NQ60	EQTN	9	27284654	27297150
ENSG00000275822			HSCHR19LRC_COX1_CTG3_1	809538	816477
ENSG00000112183	Q9BX46	RBM24	6	17281361	17293871
ENSG00000112183		RBM24	6	17281361	17293871
ENSG00000185737		NRG3	10	81875194	82987179
ENSG00000282735		GARRE1	HSCHR19_2_CTG3_1	708	4780
ENSG00000163288		GABRB1	4	46993723	47426447
ENSG00000137273	Q12947	FOXF2	6	1389576	1395603
ENSG00000124766	Q06945	SOX4	6	21593751	21598619
ENSG00000163288	P18505	GABRB1	4	46993723	47426447
ENSG00000140090	Q8NFF2	SLC24A4	14	92322581	92501481
ENSG00000151025		GPR158	10	25174802	25602229
ENSG00000277786	Q8WX94	NLRP7	HSCHR19LRC_COX1_CTG3_1	826907	850903
ENSG00000151025	Q5T848	GPR158	10	25174802	25602229
ENSG00000140090		SLC24A4	14	92322581	92501481
ENSG00000262446		GBA1	HSCHR1_2_CTG31	39471	49885
ENSG00000275082	Q9NX02	NLRP2	HSCHR19LRC_COX1_CTG3_1	868682	904538
ENSG00000125247	Q5T4D3	TMTC4	13	100603625	100675633
ENSG00000170370	Q04743	EMX2	10	117542445	117549546
ENSG00000165091	Q8TDI8	TMC1	9	72521608	72838297
ENSG00000170370		EMX2	10	117542445	117549546
ENSG00000165091		TMC1	9	72521608	72838297
ENSG00000196860		TOMM20L	14	58395928	58408702
ENSG00000196860	Q6UXN7	TOMM20L	14	58395928	58408702
ENSG00000276211	Q9HCN6	GP6	HSCHR19LRC_COX1_CTG3_1	917103	941662
ENSG00000125247		TMTC4	13	100603625	100675633
ENSG00000278149	Q8NBN7	RDH13	HSCHR19LRC_COX1_CTG3_1	947722	966615
ENSG00000170516	Q8TF08	COX7B2	4	46734827	46909245
ENSG00000170516		COX7B2	4	46734827	46909245
ENSG00000263324	Q9P1Z3	HCN3	HSCHR1_2_CTG31	82606	94871
ENSG00000181778	Q8N6L7	TMEM252	9	68536580	68540883
ENSG00000140479	P29122	PCSK6	15	101289784	101525202
ENSG00000276139		KIR2DS2	HSCHR19KIR_G085_BA1_HAP_CTG3_1	102709	116870
ENSG00000213759	O75310	UGT2B11	4	69199951	69214748
ENSG00000120055		C10orf95	10	102449837	102451543
ENSG00000276139	P43631	KIR2DS2	HSCHR19KIR_G085_BA1_HAP_CTG3_1	102709	116870
ENSG00000156269		NAA11	4	79225694	79326061
ENSG00000164199	Q8WXG9	ADGRV1	5	90529344	91164437
ENSG00000156269	Q9BSU3	NAA11	4	79225694	79326061
ENSG00000168152		THAP9	4	82900684	82919969
ENSG00000285837			10	62374192	62672011
ENSG00000168152	Q9H5L6	THAP9	4	82900684	82919969
ENSG00000286175	A0A494C0N9	FAM246B	22	18633984	18634682
ENSG00000275463		LILRB2	HSCHR19_4_CTG3_1	248789	256153
ENSG00000136895		GARNL3	9	127224265	127393660
ENSG00000196475	Q14410	GK2	4	79406361	79408228
ENSG00000285920			15	41284007	41380996
ENSG00000275463	Q8N423	LILRB2	HSCHR19_4_CTG3_1	248789	256153
ENSG00000262666	P81408	ENTREP3	HSCHR1_2_CTG31	52228	60506
ENSG00000203805	Q5VZY2	PLPP4	10	120457227	120592065
ENSG00000160310		PRMT2	21	46635595	46665698
ENSG00000286102	A0A494C0Y3	FAM246A	22	21360601	21361299
ENSG00000180592	Q1XH10	SKIDA1	10	21513475	21526368
ENSG00000214285	P0C0P6	NPS	10	127549309	127553540
ENSG00000172766	Q6N069	NAA16	13	41311267	41377035
ENSG00000262666		ENTREP3	HSCHR1_2_CTG31	52228	60506
ENSG00000275841	Q8N6C8	LILRA3	HSCHR19_4_CTG3_1	270964	275840
ENSG00000275841		LILRA3	HSCHR19_4_CTG3_1	270964	275840
ENSG00000274146		KIR3DL1	HSCHR19KIR_G085_BA1_HAP_CTG3_1	38231	52539
ENSG00000074211	Q9Y2T4	PPP2R2C	4	6320578	6563600
ENSG00000172766		NAA16	13	41311267	41377035
ENSG00000274113	A6NI73	LILRA5	HSCHR19_4_CTG3_1	289467	295523
ENSG00000185532	Q13976	PRKG1	10	50990888	52298423
ENSG00000185532		PRKG1	10	50990888	52298423
ENSG00000198824		CHAMP1	13	114314482	114337626
ENSG00000198824	Q96JM3	CHAMP1	13	114314482	114337626
ENSG00000136895	Q5VVW2	GARNL3	9	127224265	127393660
ENSG00000198947		DMD	X	31097677	33339609
ENSG00000074211		PPP2R2C	4	6320578	6563600
ENSG00000263014	Q96LB4	ATP6V1G3	HSCHR1_3_CTG31	164628	182350
ENSG00000277092		LILRA4	HSCHR19_4_CTG3_1	315570	321535
ENSG00000278490		KIR3DL3	HSCHR19KIR_G085_BA1_HAP_CTG3_1	118883	130976
ENSG00000277092	P59901	LILRA4	HSCHR19_4_CTG3_1	315570	321535
ENSG00000292418		PRAMEF18	HSCHR1_5_CTG3	188464	191931
ENSG00000164830	Q8N573	OXR1	8	106270144	106752694
ENSG00000283425	A3QJZ7	PRAMEF27	HSCHR1_5_CTG3	45092	52107
ENSG00000283292	B7ZW38	HNRNPCL3	HSCHR1_5_CTG3	56485	58494
ENSG00000169836	P29371	TACR3	4	103586031	103719985
ENSG00000284341			9	136977518	136985435
ENSG00000164830		OXR1	8	106270144	106752694
ENSG00000058335	Q13972	RASGRF1	15	78959906	79090780
ENSG00000261793			9	137168854	137171984
ENSG00000185863	A6NLX4	TMEM210	9	137170858	137172056
ENSG00000283348	A6NGN4	PRAMEF25	HSCHR1_5_CTG3	64293	73500
ENSG00000185863		TMEM210	9	137170858	137172056
ENSG00000187713	Q969S6	TMEM203	9	137204082	137205648
ENSG00000283370	B2RXH8	HNRNPCL2	HSCHR1_5_CTG3	111104	112470
ENSG00000130487		KLHDC7B	22	50545899	50551023
ENSG00000283216	H0Y7S4	PRAMEF26	HSCHR1_5_CTG3	144523	153732
ENSG00000283216		PRAMEF26	HSCHR1_5_CTG3	144523	153732
ENSG00000283231	P0DMR1	HNRNPCL4	HSCHR1_5_CTG3	159530	161247
ENSG00000176269	O95013	OR4F21	8	166086	167024
ENSG00000180053	A6NCS4	NKX2-6	8	23701740	23706756
ENSG00000180190	Q86YL5	TDRP	8	489803	545781
ENSG00000283139		PRAMEF9	HSCHR1_5_CTG3	167464	175080
ENSG00000198569		SLC34A3	9	137230757	137236555
ENSG00000198569	Q8N130	SLC34A3	9	137230757	137236555
ENSG00000179455	Q13064	MKRN3	15	23565674	23630075
ENSG00000179455		MKRN3	15	23565674	23630075
ENSG00000283150	Q5TYX0	PRAMEF5	HSCHR1_5_CTG3	220054	229291
ENSG00000262418		PTPRC	HSCHR1_3_CTG31	280076	363881
ENSG00000133119	P40938	RFC3	13	33818069	33966558
ENSG00000133119		RFC3	13	33818069	33966558
ENSG00000283387	Q5VWM4	PRAMEF8	HSCHR1_5_CTG3	247160	250993
ENSG00000147650	Q9Y561	LRP12	8	104489231	104589258
ENSG00000188163	Q6J272	CIMIP2A	9	137243584	137247770
ENSG00000283488	A0A0G2JMD5	PRAMEF33	HSCHR1_5_CTG3	269395	274763
ENSG00000188163		CIMIP2A	9	137243584	137247770
ENSG00000147650		LRP12	8	104489231	104589258
ENSG00000005810		MYCBP2	13	77042474	77327094
ENSG00000205922	O60422	ONECUT3	19	1753506	1780988
ENSG00000171016	Q9Y3Y4	PYGO1	15	55538884	55588947
ENSG00000182759	Q8NHW3	MAFA	8	143419182	143430732
ENSG00000125910	O95977	S1PR4	19	3172346	3180332
ENSG00000188986	Q8WX92	NELFB	9	137255327	137273542
ENSG00000198947	P11532	DMD	X	31097677	33339609
ENSG00000105428	Q8WWF5	ZNRF4	19	5455417	5456856
ENSG00000198435	Q7Z6K4	NRARP	9	137299631	137302271
ENSG00000204839		MROH6	8	143566192	143572772
ENSG00000262418	P08575	PTPRC	HSCHR1_3_CTG31	280076	363881
ENSG00000005810	O75592	MYCBP2	13	77042474	77327094
ENSG00000154734	Q9UHI8	ADAMTS1	21	26835755	26845409
ENSG00000262826	Q68E01	INTS3	HSCHR1_1_CTG31	44768	91509
ENSG00000154734		ADAMTS1	21	26835755	26845409
ENSG00000145794	Q96KG7	MEGF10	5	127290796	127465737
ENSG00000291998		F13B	HSCHR1_5_CTG31	803872	832391
ENSG00000291998	P05160	F13B	HSCHR1_5_CTG31	803872	832391
ENSG00000277076		KIR2DL4	HSCHR19KIR_G085_BA1_HAP_CTG3_1	54497	65567
ENSG00000204839	A6NGR9	MROH6	8	143566192	143572772
ENSG00000291999	Q6UVM3	KCNT2	HSCHR1_5_CTG31	75455	458889
ENSG00000148156	Q9Y614	ACTL7B	9	108854588	108855986
ENSG00000187003	Q9Y615	ACTL7A	9	108862266	108863756
ENSG00000291999		KCNT2	HSCHR1_5_CTG31	75455	458889
ENSG00000060558	P30679	GNA15	19	3136033	3163749
ENSG00000060558		GNA15	19	3136033	3163749
ENSG00000188710	P83859	QRFP	9	130892707	130896812
ENSG00000179886	Q53EQ6	TIGD5	8	143597831	143603224
ENSG00000292002		CFHR5	HSCHR1_5_CTG31	740137	774808
ENSG00000130711	Q9H4Q4	PRDM12	9	130664594	130682986
ENSG00000130711		PRDM12	9	130664594	130682986
ENSG00000292002	Q9BXR6	CFHR5	HSCHR1_5_CTG31	740137	774808
ENSG00000188483	Q5T953	IER5L	9	129175552	129178261
ENSG00000292003	P36980	CFHR2	HSCHR1_5_CTG31	708861	724748
ENSG00000292003		CFHR2	HSCHR1_5_CTG31	708861	724748
ENSG00000235007			9	129139413	129260575
ENSG00000164400	P04141	CSF2	5	132073789	132076170
ENSG00000262826		INTS3	HSCHR1_1_CTG31	44768	91509
ENSG00000249222	Q7Z4Y8	ATP5MGL	22	42639803	42640601
ENSG00000276053	Q6GTX8	LAIR1	HSCHR19_4_CTG3_1	334105	353279
ENSG00000204849	Q5TZJ5	SPATA31A1	9	39355669	39361962
ENSG00000088256	P29992	GNA11	19	3094362	3123999
ENSG00000275546	P43627		HSCHR19KIR_G085_BA1_HAP_CTG3_1	86168	100767
ENSG00000276053		LAIR1	HSCHR19_4_CTG3_1	334105	353279
ENSG00000088256		GNA11	19	3094362	3123999
ENSG00000276209		KIR2DS4	HSCHR19KIR_G085_BA1_HAP_CTG3_1	21262	36251
ENSG00000069966	O14775	GNB5	15	52115100	52191392
ENSG00000187122	O75093	SLIT1	10	96998038	97185959
ENSG00000185437	P55822	SH3BGR	21	39445855	39515506
ENSG00000185437		SH3BGR	21	39445855	39515506
ENSG00000187122		SLIT1	10	96998038	97185959
ENSG00000178372	Q9NZT1	CALML5	10	5498697	5499570
ENSG00000069966		GNB5	15	52115100	52191392
ENSG00000178363	P27482	CALML3	10	5524961	5526771
ENSG00000160994	Q8IYK2	TEKTL1	19	15010726	15023276
ENSG00000261992	Q8WXI9	GATAD2B	HSCHR1_1_CTG31	121426	145049
ENSG00000127529	O60412	OR7C2	19	14941489	14942448
ENSG00000169783	Q96FE5	LINGO1	15	77613027	77820900
ENSG00000136867	O15432	SLC31A2	9	113150976	113164140
ENSG00000136867		SLC31A2	9	113150976	113164140
ENSG00000165204	Q8NGR3	OR1K1	9	122800123	122801073
ENSG00000153064	Q8NDB2	BANK1	4	101411286	102074812
ENSG00000186526		CYP4F8	19	15615218	15630639
ENSG00000285130			9	69035747	69255187
ENSG00000169783		LINGO1	15	77613027	77820900
ENSG00000095464	P51160	PDE6C	10	93612537	93666010
ENSG00000100146		SOX10	22	37970686	37987422
ENSG00000263163		SLC27A3	HSCHR1_1_CTG31	91055	96858
ENSG00000263163	Q5K4L6	SLC27A3	HSCHR1_1_CTG31	91055	96858
ENSG00000278656		KIR3DL2	HSCHR19KIR_G085_BA1_HAP_CTG3_1	2033	18762
ENSG00000204003			9	136738167	136748453
ENSG00000100146	P56693	SOX10	22	37970686	37987422
ENSG00000120699		EXOSC8	13	36998816	37025881
ENSG00000177984	Q6UWW0	LCN15	9	136759634	136766255
ENSG00000269823			HSCHR1_1_CTG31	89072	90780
ENSG00000282278			4	53377839	54295272
ENSG00000186526	P98187	CYP4F8	19	15615218	15630639
ENSG00000284468	Q6NUK1	SLC25A24	HSCHR1_6_CTG3	146186	213019
ENSG00000284468		SLC25A24	HSCHR1_6_CTG3	146186	213019
ENSG00000108231		LGI1	10	93757840	93806272
ENSG00000272896			9	136791379	136800595
ENSG00000292440		NBPF6	HSCHR1_6_CTG3	234629	256109
ENSG00000198551		ZNF627	19	11559374	11619161
ENSG00000292447		NBPF4	HSCHR1_6_CTG3	462110	483635
ENSG00000244752	P43320	CRYBB2	22	25212564	25231870
ENSG00000236699	Q9NXL2	ARHGEF38	4	105552620	105708093
ENSG00000164318	Q63HQ2	EGFLAM	5	38258409	38465480
ENSG00000198551	Q7L945	ZNF627	19	11559374	11619161
ENSG00000244752		CRYBB2	22	25212564	25231870
ENSG00000213213	Q5T5S1	CCDC183	9	136796338	136807741
ENSG00000164318		EGFLAM	5	38258409	38465480
ENSG00000213213		CCDC183	9	136796338	136807741
ENSG00000120699	Q96B26	EXOSC8	13	36998816	37025881
ENSG00000275650	Q9H313	TTYH1	HSCHR19_4_CTG3_1	397719	419194
ENSG00000242259		C22orf39	22	19351368	19447711
ENSG00000105141	P31944	CASP14	19	15049480	15058293
ENSG00000242259	Q6P5X5	C22orf39	22	19351368	19447711
ENSG00000099901		RANBP1	22	20115877	20127355
ENSG00000141979			19	16479067	16628204
ENSG00000124875	P80162	CXCL6	4	73836640	73849064
ENSG00000165300	O94991	SLITRK5	13	87671371	87696272
ENSG00000124875		CXCL6	4	73836640	73849064
ENSG00000275650		TTYH1	HSCHR19_4_CTG3_1	397719	419194
ENSG00000165300		SLITRK5	13	87671371	87696272
ENSG00000174599	Q8N609	TRAM1L1	4	117083554	117085576
ENSG00000100578	Q9BVV6	KIAA0586	14	58427385	58551297
ENSG00000186051	Q16559	TAL2	9	105662457	105663124
ENSG00000165059	P22612	PRKACG	9	69012504	69014113
ENSG00000100578		KIAA0586	14	58427385	58551297
ENSG00000268790			19	16577642	16660115
ENSG00000164953		TMEM67	8	93754844	93819234
ENSG00000276581	Q5VU36	SPATA31A5	9	60914407	60920653
ENSG00000276420	Q5TYX0	PRAMEF5	HSCHR1_2_CTG3	197666	206903
ENSG00000108231	O95970	LGI1	10	93757840	93806272
ENSG00000163116		STPG2	4	97184093	98143476
ENSG00000277853		PRAMEF18	HSCHR1_2_CTG3	166800	169574
ENSG00000256966			9	37512547	37592469
ENSG00000137177	Q9H1H9	KIF13A	6	17759183	17987635
ENSG00000255872			9	37588413	38068687
ENSG00000278021	Q5VWM4	PRAMEF8	HSCHR1_2_CTG3	224772	228605
ENSG00000163116	Q8N412	STPG2	4	97184093	98143476
ENSG00000137177		KIF13A	6	17759183	17987635
ENSG00000164953	Q5HYA8	TMEM67	8	93754844	93819234
ENSG00000274109		HNRNPCL2	HSCHR1_2_CTG3	61039	62397
ENSG00000278659	Q8NHC8	OR2T6	HSCHR1_ALT2_1_CTG32_1	35923	36849
ENSG00000275754	Q6IF00	OR2T2	HSCHR1_ALT2_1_CTG32_1	103216	104190
ENSG00000275617	Q8NH00	OR2T4	HSCHR1_ALT2_1_CTG32_1	9555	10601
ENSG00000281489	P0C7T2	OR2T7	HSCHR1_ALT2_1_CTG32_1	91625	92551
ENSG00000273508	O43869	OR2T1	HSCHR1_ALT2_1_CTG32_1	56201	57310
ENSG00000276299	A6NGN4	PRAMEF25	HSCHR1_2_CTG3	94498	103687
ENSG00000276299		PRAMEF25	HSCHR1_2_CTG3	94498	103687
ENSG00000277113	Q8NH03	OR2T3	HSCHR1_ALT2_1_CTG32_1	123769	124725
ENSG00000275102	Q6IEZ7	OR2T5	HSCHR1_ALT2_1_CTG32_1	139007	139954
ENSG00000273865		HNRNPCL4	HSCHR1_2_CTG3	110156	111516
ENSG00000157766		ACAN	15	88803436	88875353
ENSG00000276370	A0A0G2JMD5	PRAMEF33	HSCHR1_2_CTG3	247000	252454
ENSG00000099901	P43487	RANBP1	22	20115877	20127355
ENSG00000157766	P16112	ACAN	15	88803436	88875353
ENSG00000129595	Q9HCS5	EPB41L4A	5	112142441	112419313
ENSG00000281573		PRAMEF9	HSCHR1_2_CTG3	115899	122914
ENSG00000120686	P61960	UFM1	13	38349826	38363619
ENSG00000276681	Q96PV6	LENG8	HSCHR19_4_CTG3_1	431179	444310
ENSG00000064489		BORCS8-MEF2B	19	19145569	19192158
ENSG00000070601	Q5SYB0	FRMPD1	9	37650954	37746904
ENSG00000276681		LENG8	HSCHR19_4_CTG3_1	431179	444310
ENSG00000070601		FRMPD1	9	37650954	37746904
ENSG00000172403	Q9UMS6	SYNPO2	4	118850688	119061247
ENSG00000120686		UFM1	13	38349826	38363619
ENSG00000269095			19	17235940	17255448
ENSG00000273574	Q96B70	LENG9	HSCHR19_4_CTG3_1	444090	446008
ENSG00000276725	Q5SW79	CEP170	HSCHR1_3_CTG32_1	136536	267429
ENSG00000172403		SYNPO2	4	118850688	119061247
ENSG00000187522	Q0VDF9	HSPA14	10	14838306	14871741
ENSG00000187522		HSPA14	10	14838306	14871741
ENSG00000278444	Q6NZY7	CDC42EP5	HSCHR19_4_CTG3_1	447324	455525
ENSG00000277335		LAIR2	HSCHR19_4_CTG3_1	480214	493011
ENSG00000277251			HSCHR19KIR_GRC212_BA1_HAP_CTG3_1	84688	99229
ENSG00000274870	Q8NH00	OR2T4	HSCHR1_2_CTG32_1	9555	10601
ENSG00000235376	Q2QD12	RPEL1	10	103245887	103248016
ENSG00000257524			9	127867850	127906022
ENSG00000276821	Q6IF00	OR2T2	HSCHR1_2_CTG32_1	106816	107869
ENSG00000275244	O43869	OR2T1	HSCHR1_2_CTG32_1	60035	61144
ENSG00000278689	Q8NHC8	OR2T6	HSCHR1_2_CTG32_1	35924	36850
ENSG00000281395	P0C7T2	OR2T7	HSCHR1_2_CTG32_1	95247	96173
ENSG00000197134		ZNF257	19	22052430	22091480
ENSG00000278377	Q8NH03	OR2T3	HSCHR1_2_CTG32_1	127366	128373
ENSG00000171195		MUC7	4	70430492	70482997
ENSG00000273827	Q6IEZ7	OR2T5	HSCHR1_2_CTG32_1	142604	143637
ENSG00000113369	Q96B67	ARRDC3	5	91368631	91383317
ENSG00000261456	Q3ZCM7	TUBB8	10	46888	74163
ENSG00000197134	Q9Y2Q1	ZNF257	19	22052430	22091480
ENSG00000171195	Q8TAX7	MUC7	4	70430492	70482997
ENSG00000261456		TUBB8	10	46888	74163
ENSG00000277335	Q6ISS4	LAIR2	HSCHR19_4_CTG3_1	480214	493011
ENSG00000215262		KCNU1	8	36784324	36936125
ENSG00000196350	A6NN14	ZNF729	19	22286441	22317176
ENSG00000167103	Q5T9C9	PIP5KL1	9	127920881	127930785
ENSG00000167487	Q53HC5	KLHL26	19	18637025	18671721
ENSG00000205581		HMGN1	21	39342315	39349653
ENSG00000167487		KLHL26	19	18637025	18671721
ENSG00000138653	Q9H3R1	NDST4	4	114827763	115113876
ENSG00000100228	O95755	RAB36	22	23145366	23165663
ENSG00000275918		KIR3DX1	HSCHR19_4_CTG3_1	515023	527780
ENSG00000100228		RAB36	22	23145366	23165663
ENSG00000276430	B3EWG5	FAM25C	10	47995322	47999791
ENSG00000145839	P15248	IL9	5	135892246	135895841
ENSG00000275918	Q9H7L2	KIR3DX1	HSCHR19_4_CTG3_1	515023	527780
ENSG00000280663	Q9NV79	PCMTD2	HSCHR20_1_CTG3	164332	183433
ENSG00000280663		PCMTD2	HSCHR20_1_CTG3	164332	183433
ENSG00000215262	A8MYU2	KCNU1	8	36784324	36936125
ENSG00000184838	Q569H4	PRR16	5	120464300	120687332
ENSG00000184838		PRR16	5	120464300	120687332
ENSG00000277044		OPRL1	HSCHR20_1_CTG3	2748	5589
ENSG00000100385		IL2RB	22	37118666	37176676
ENSG00000163114	P29803	PDHA2	4	95840093	95841464
ENSG00000277339	P48146	NPBWR2	HSCHR20_1_CTG3	10766	12117
ENSG00000100385	P14784	IL2RB	22	37118666	37176676
ENSG00000164304	Q8TC20	CAGE1	6	7326656	7389742
ENSG00000188152	Q5VZR2	NUTM2G	9	96928310	96940253
ENSG00000154227	Q8IU89	CERS3	15	100400395	100544995
ENSG00000145826		LECT2	5	135922279	135954983
ENSG00000145826	O14960	LECT2	5	135922279	135954983
ENSG00000154227		CERS3	15	100400395	100544995
ENSG00000205581	P05114	HMGN1	21	39342315	39349653
ENSG00000230054	A0A1B0GU33	TEX53	9	114656304	114662374
ENSG00000275199	Q9Y243	AKT3	HSCHR1_3_CTG32_1	500341	867542
ENSG00000230601		TEX48	9	114666434	114682192
ENSG00000230601	A0A1B0GUV7	TEX48	9	114666434	114682192
ENSG00000275199		AKT3	HSCHR1_3_CTG32_1	500341	867542
ENSG00000181634	O95150	TNFSF15	9	114784652	114806039
ENSG00000181634		TNFSF15	9	114784652	114806039
ENSG00000182333	P07098	LIPF	10	88664441	88678814
ENSG00000100024		UPB1	22	24494107	24528390
ENSG00000147869	O95813	CER1	9	14719724	14722733
ENSG00000164304		CAGE1	6	7326656	7389742
ENSG00000275290		LILRA2	HSCHR19_4_CTG3_1	555501	570141
ENSG00000278427		KIR3DL1	HSCHR19KIR_GRC212_BA1_HAP_CTG3_1	36725	51067
ENSG00000275253	P43631	KIR2DS2	HSCHR19KIR_GRC212_BA1_HAP_CTG3_1	101207	115411
ENSG00000131711		MAP1B	5	72107234	72209565
ENSG00000151012	Q9UPY5	SLC7A11	4	138164097	138242349
ENSG00000269307			19	17267418	17282966
ENSG00000151012		SLC7A11	4	138164097	138242349
ENSG00000275290	Q8N149	LILRA2	HSCHR19_4_CTG3_1	555501	570141
ENSG00000276876		MYT1	HSCHR20_1_CTG3	60383	150844
ENSG00000173239	Q5VYY2	LIPM	10	88802730	88820546
